0 0.0506329 0.101266 0.151899 0.202532 0.253165 0.303797 0.35443 0.405063 0.455696 0.506329 0.556962 0.607595 0.658228 0.708861 0.759494 0.810127 0.860759 0.911392 0.962025 1.01266 1.06329 1.11392 1.16456 1.21519 1.26582 1.31646 1.36709 1.41772 1.46835 1.51899 1.56962 1.62025 1.67089 1.72152 1.77215 1.82278 1.87342 1.92405 1.97468 2.02532 2.07595 2.12658 2.17722 2.22785 2.27848 2.32911 2.37975 2.43038 2.48101 2.53165 2.58228 2.63291 2.68354 2.73418 2.78481 2.83544 2.88608 2.93671 2.98734 3.03797 3.08861 3.13924 3.18987 3.24051 3.29114 3.34177 3.39241 3.44304 3.49367 3.5443 3.59494 3.64557 3.6962 3.74684 3.79747 3.8481 3.89873 3.94937 4 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.999999 0.999999 0.999995 0.999995 0.999972 0.999972 0.999868 0.999868 0.999421 0.999421 0.997631 0.997631 0.990939 0.990939 0.967765 0.967765 0.896825 0.896825 0.726807 0.726807 0.460585 0.460585 0.217529 0.217529 0.0813004 0.0813004 0.0261768 0.0261768 0.00759165 0.00759165 0.00200018 0.00200018 0.000474669 0.000474669 9.98857e-05 9.98857e-05 1.82748e-05 1.82748e-05 2.83788e-06 2.83788e-06 3.62669e-07 3.62669e-07 3.65414e-08 3.65414e-08 2.71726e-09 2.71726e-09 1.32409e-10 1.32409e-10 3.1686e-12 3.1686e-12 0 
